commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,userURL,picURL,commentTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,article_id
100602304,approved,100602304,0,Middleman MD,"New York, NY",NULL,NULL,,<br\//>,"There is a counterargument to data sharing that the ACLU would be happy to make.  It might be worthwhile if our esteemed editors and those choosing Times Picks would consider why some of us might want to keep our data private.
It is more than a little bit one sided to present this as a stand-alone opinion piece which makes points that are less ethically defensible than arguments that were made in the 1980s for perpetual quarantines for people with HIV.",1558544554,1559048638,1558545649,4,0,False,,,1,comment,0,0,100602304,False,0
100596686,approved,100596686,0,E,Pittsburgh,NULL,NULL,,<br\//>,With a last name of Miner he was born to be a data scientist.,1558529844,1559053589,1558545649,2,0,False,,,1,comment,0,0,100596686,False,0
100597315,approved,100597315,0,MARY,SILVER SPRING MD,NULL,NULL,,<br\//>,"Mr. Miner, 

Interesting that you changed your thinking and that in turn changed your behavior in terms of what you are willing to share.  

Sounds healthy. 

Ms. Fields",1558532407,1558545648,1558545648,0,0,False,,,1,comment,0,0,100597315,False,0
100597589,approved,100597589,0,Neal,Arizona,NULL,NULL,,<br\//>,What utter nonsense.  Sharing the most intimate details of your life with the marketing departments of giant pharmaceutical and hospital holding companies serves only to further enrich the already obscenely wealthy.,1558533375,1559053604,1558545648,5,0,False,,,1,comment,0,0,100597589,False,0
100599963,approved,100599963,0,LRC,upstate New York,NULL,NULL,,<br\//>,"Your cause might be better served if data and computer scientists got rid of the A.I. terminology. What it seems is actually required, and one hopes is taking place, is Computer-Assisted-Human-Intelligence. CAHI. 
Next step: a happy CAHI cartoon.",1558541089,1558545527,1558545527,0,0,False,,,1,comment,0,0,100599963,False,0
100599986,approved,100599986,0,W,"Minneapolis, MN",NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-fa40e9b05c1ddfb42de75a8d6a4060e88721ed6a1a6aa5351fbb60e8facc8837.jpg,<br\//>,"To summarize, Mr. Miner seems to be making the argument that ""Lowering data-sharing barriers [...] is especially important if we want A.I. to be equally effective for all Americans.""

Somehow he's gotten the notion that A.I. will improve health care.  My response is: how could an artificially intelligent system - that lacks empathy - possibly improve the quality of my health care?  It's tantamount to hiring a psychopath as my doctor.",1558541152,1559048844,1558545526,2,0,False,,,1,comment,0,0,100599986,False,0
100601032,approved,100601032,0,alec,miami,NULL,NULL,,<br\//>,"“ creating an artificial-intelligence app that would tell people whether their symptoms were severe enough to warrant a trip to the doctor or even the emergency room.”

I use my own natural intelligence to know if I need to go to my doctor or the ER ... and when that fails me my wife reminds me",1558542793,1559053629,1558545525,3,0,False,,,1,comment,0,0,100601032,False,0
100599766,approved,100599766,0,njglea,Seattle,NULL,NULL,,<br\//>,"Nice try, Mr. Miner.

You have no right to my personal data.  There's enough artificial intelligence today.  OUR world need some real intelligence to stop the invasion of OUR lives so a few people can make money.",1558540422,1559053635,1558545525,3,0,False,,,1,comment,0,0,100599766,False,0
100599379,approved,100599379,0,Paul,ny,NULL,NULL,,<br\//>,why not just utilize/access the hypothetically less expensive chinese data to organize our own individual concerns rather than subject ourselves to the possibility of genetic-based discrimination?,1558539147,1558569546,1558545524,2,0,False,,,1,comment,0,0,100599379,False,0
100602323,approved,100602323,0,Justice Holmes,Charleston,NULL,NULL,,<br\//>,"Here is the problem.  The author tells us we will all get better health care if we let everyone and anyone look at our medical data.  That might be true in a perfect world but, surprise, surprise, this isn’t a perfect world.  It’s a world where personal date is used to discriminate, intimate and destroy.  Can you imagine if some right wing group got hold of the medicalmdara of all the women who ever had a miscarriage or medical procedures  related there to?   I can.

It’s not just corporations we need to worry about it’s relgious zealots who want to kill people in order to enforce their own relgious views.  

Luke, it’s not a win win.  Our medical data should be private.  A.I. isn’t the panacea you think it is and it’s not infallible.  

You say the data is atomized I say you’d ant have it both ways...give us better health care but no one knows who we are.  Of course they do.  Please don’t insult our intelligence. 

One more thing, let’s arrange for universal medical care first and maybe we can talk.",1558544581,1559048900,1558545524,3,0,False,,,1,comment,0,0,100602323,False,0
100598853,approved,100598853,0,Auntie Mame,NYC,NULL,NULL,,<br\//>,"Why I am enrolled in studies of aging, osteoP etc.  and all of my MDs are associated with major medical centers.  I don't think I'm special -- merely representative of a certain ""tribe""-- middle European and Jewish. (inclined to eye problems, diabetes 2 and high cholesterol-- not no blockage yet!!, arthritis requiring knee replacement)  Was interested to see the discussion of ""racial"" (tribal, environmental) differences in blood in the NYTimes about a week ago. 

 Yes, of course, there should be a national database.  OTOH we all do get old and die... and my 102.5 year old cousin says she doesn't wish 102 on anyone.  She's been complaining about her longevity for several years already!! (no problems, besides weakness, arthritis, and deafness  - for which the new phones are a marvel in terms of treatment.)",1558537536,1558545523,1558545523,0,0,False,,,1,comment,0,0,100598853,False,0
100599957,approved,100599957,0,Richard Fried,Boston,NULL,NULL,,<br\//>,"Yes, it is is very true that science and knowledge grow best when there is a rich data stream. 

The problem  is trust...almost every large corporation has been involved in immoral and criminal behavior. That certainly includes the ""Industrial Medical Complex"".

Many of us do not trust that our most personal and intimate data will not be misused.",1558541071,1559048961,1558545523,5,0,False,,,1,comment,0,0,100599957,False,0
100602602,approved,100602602,0,Rd Mn,"Jcy Cty, NJ",NULL,NULL,,<br\//>,"As a student of machine learning, I see all the potential benefits listed in the article. But the political situation calls for the exact opposite action: until a completely different privacy legislation is adopted, share nothing. Share tomorrow less than you share today, because the current political climate favors corporate and government abuse of data. Healthcare legislation is in flux, and the conservative view is that people who are ill ""have led bad lives"" and are responsible for their plight. The GOP ""solution"" to the rise in healthcare cost is to create cheap ""skinny"" insurance that only covers healthy people. Their plan calls for letting insurance companies charge more for people who have more severe health problems. To discriminate against you, insurance companies need your data. Do not give it to them! Press for privacy laws, and when those laws are adopted, share your data for all the reasons listed by the author of this article.",1558545042,1559053687,1558545044,5,0,False,,,1,comment,0,0,100602602,False,0
